Hsz-NTRK1 2000 1000 T083824-NTRK1
rank,node,Fabs,Frel,Class
794,t168651,166,0.0825049701789,??
795,t077653,163,0.0811348929816,??
796,t128521,163,0.0810542018896,??
797,t169453,162,0.0806772908367,??
798,t178210,162,0.0805970149254,??
799,t095066,162,0.0805569368473,??
800,t125308,162,0.0805168986083,??
801,t056382,162,0.0805168986083,??
802,t127876,162,0.080476900149,??
803,t182452,160,0.079720976582,??
804,t085360,160,0.079720976582,??
805,t047924,160,0.0796019900498,??
806,t189454,159,0.0791832669323,??
807,t189628,159,0.079143852663,??
808,t135515,158,0.0787637088734,??
809,t060854,158,0.0785678766783,??
810,t120952,158,0.07841191067,??
811,t127857,155,0.0771912350598,??
812,t035345,154,0.0766932270916,??
813,t114345,153,0.0761194029851,??
814,t019742,153,0.0760437375746,??
815,t187303,152,0.0757349277529,??
816,t171314,150,0.0747011952191,??
817,t144403,150,0.0745897563401,??
818,t130589,150,0.0745526838966,??
819,t055541,150,0.0744786494538,??
820,t065986,149,0.0743512974052,??
821,t052890,149,0.074240159442,??
822,t200897,149,0.0741662518666,??
823,t112178,148,0.0735952262556,??
824,t183319,148,0.0734856007944,??
825,t087355,147,0.0732071713147,??
826,t019762,146,0.0726729716277,??
827,t087949,145,0.0722111553785,??
828,t136260,145,0.0721034311288,??
829,t147254,145,0.0721034311288,??
830,t095067,144,0.0716774514684,??
831,t012829,144,0.0715705765408,??
832,t152947,143,0.0712861415753,??
833,t052901,143,0.0711796913888,??
834,t138516,143,0.0711796913888,??
835,t108524,143,0.0710382513661,??
836,t125115,142,0.0707171314741,??
837,t166080,142,0.0705414803775,??
838,t162278,139,0.0692921236291,??
839,t171465,138,0.0685543964232,??
840,t169531,137,0.0681931309109,??
841,t013912,137,0.0679900744417,??
842,t089383,136,0.0677966101695,??
843,t003476,135,0.0672310756972,??
844,t192196,135,0.0672310756972,??
845,t063907,133,0.0663010967099,??
846,t153483,132,0.0657370517928,??
847,t169669,132,0.0657370517928,??
848,t149764,131,0.0651741293532,??
849,t197841,130,0.0647732934728,??
850,t131392,130,0.0647410358566,??
851,t086068,129,0.0642750373692,??
852,t119608,129,0.0641791044776,??
853,t170112,128,0.0638403990025,??
854,t094989,128,0.0637132901941,??
855,t200030,128,0.0634920634921,??
856,t193121,127,0.0632785251619,??
857,t138427,126,0.0627177700348,??
858,t081716,124,0.0617222498756,??
859,t166673,123,0.0612855007474,??
860,t044498,123,0.0611636001989,??
861,t070351,123,0.0610421836228,??
862,t054068,122,0.0607569721116,??
863,t141277,121,0.0602889885401,??
864,t024961,121,0.0601990049751,??
865,t024442,121,0.0601990049751,??
866,t129570,121,0.0600198412698,??
867,t015711,121,0.0599900842836,??
868,t053627,119,0.0592334494774,??
869,t159374,119,0.0591745400298,??
870,t125153,118,0.0587356893977,??
871,t176884,118,0.0587064676617,??
872,t200242,117,0.0582379293181,??
873,t107615,117,0.0582089552239,??
874,t011423,117,0.0580069410015,??
875,t011020,116,0.057855361596,??
876,t126021,115,0.0573566084788,??
877,t123525,114,0.0566037735849,??
878,t077138,114,0.0565195835399,??
879,t018710,111,0.0553064275037,??
880,t092670,110,0.0548628428928,??
881,t199535,109,0.0543369890329,??
882,t168024,109,0.0543369890329,??
883,t201180,109,0.0543099152965,??
884,t106840,108,0.0537580886013,??
885,t089947,106,0.0528151469856,??
886,t160762,105,0.0523168908819,??
887,t036261,105,0.0522648083624,??
888,t008221,104,0.0517670482827,??
889,t015220,103,0.0512692882031,??
890,t164154,103,0.0511674118231,??
891,t084529,102,0.050796812749,??
892,t114678,102,0.0507715281234,??
893,t005571,102,0.0507462686567,??
894,t143654,101,0.0503489531406,??
895,t190155,101,0.0502988047809,??
896,t118945,101,0.0501988071571,??
897,t160113,100,0.0499001996008,??
898,t088515,99,0.0493027888446,??
899,t109787,99,0.0492782478845,??
900,t006319,98,0.0487804878049,??
901,t006892,97,0.0483308420528,??
902,t024439,97,0.0482587064677,??
903,t164303,97,0.0481389578164,??
904,t030394,96,0.0478564307079,??
905,t056712,96,0.0477611940299,??
906,t153012,94,0.0468594217348,??
907,t090903,94,0.046696472926,??
908,t134108,92,0.0458624127617,??
909,t043026,92,0.0457483838886,??
910,t123716,92,0.0457256461233,??
911,t055791,91,0.0452961672474,??
912,t140229,91,0.0452736318408,??
913,t104447,90,0.0448207171315,??
914,t062455,90,0.0447538538041,??
915,t195041,90,0.0446428571429,??
916,t156203,88,0.0438465371201,??
917,t157802,87,0.0431976166832,??
918,t104864,86,0.0428073668492,??
919,t144205,86,0.0427223050174,??
920,t144402,85,0.0423306772908,??
921,t171458,85,0.0422675285927,??
922,t101807,85,0.0422675285927,??
923,t059138,84,0.0418118466899,??
924,t158913,84,0.0417287630402,??
925,t148685,83,0.0413758723829,??
926,t023725,83,0.0413140866103,??
927,t067753,83,0.0412319920517,??
928,t184784,83,0.0412115193644,??
929,t034103,82,0.0408570004983,??
930,t147255,82,0.0407960199005,??
931,t199228,82,0.0407149950348,??
932,t015712,81,0.0403990024938,??
933,t092795,81,0.0403386454183,??
934,t079782,81,0.040318566451,??
935,t025868,81,0.040318566451,??
936,t027061,80,0.0398009950249,??
937,t112177,80,0.0398009950249,??
938,t165895,79,0.0393426294821,??
939,t144292,78,0.0387866732969,??
940,t077883,78,0.0387866732969,??
941,t157825,77,0.0383657199801,??
942,t057975,75,0.0372763419483,??
943,t162281,74,0.0368342458935,??
944,t123717,74,0.0367793240557,??
945,t155726,73,0.0364089775561,??
946,t097406,73,0.0363908275174,??
947,t126431,72,0.0359281437126,??
948,t189772,72,0.0359102244389,??
949,t083443,72,0.0358923230309,??
950,t013070,72,0.0358030830433,??
951,t112174,71,0.0353233830846,??
952,t200239,70,0.0349127182045,??
953,t019854,70,0.0348953140578,??
954,t023895,70,0.0348953140578,??
955,t112055,70,0.0348779272546,??
956,t088514,70,0.0348605577689,??
957,t082384,70,0.0348085529587,??
958,t156595,68,0.0338645418327,??
959,t013160,67,0.0334665334665,??
960,t178212,67,0.0334498252621,??
961,t050970,67,0.0332506203474,??
962,t134548,66,0.0329177057357,??
963,t048966,66,0.0328521652563,??
964,t103697,66,0.0328521652563,??
965,t023770,66,0.0328031809145,??
966,t005961,65,0.0324351297405,??
967,t150769,64,0.0318883906328,??
968,t030657,64,0.0318725099602,??
969,t064393,64,0.0318725099602,??
970,t190153,64,0.031746031746,??
971,t169483,63,0.0313901345291,??
972,t112054,62,0.0309072781655,??
973,t114679,62,0.0308764940239,??
974,t093565,62,0.0308764940239,??
975,t100044,62,0.0308611249378,??
976,t021620,62,0.0308611249378,??
977,t054915,62,0.0308457711443,??
978,t057181,61,0.0304391217565,??
979,t065863,61,0.030408773679,??
980,t004227,61,0.0303633648581,??
981,t134570,61,0.0302729528536,??
982,t062866,60,0.0298210735586,??
983,t077777,60,0.0297471492315,??
984,t197380,59,0.0294117647059,??
985,t189965,59,0.0293678446989,??
986,t074260,58,0.028898854011,??
987,t022278,57,0.0283441074092,??
988,t109723,57,0.0283159463487,??
989,t046624,56,0.0279441117764,??
990,t201265,55,0.0273631840796,??
991,t149733,54,0.0269326683292,??
992,t022479,54,0.0269058295964,??
993,t077886,54,0.0268924302789,??
994,t191283,53,0.0264207377866,??
995,t179079,52,0.0258964143426,??
996,t143084,52,0.0258706467662,??
997,t125097,51,0.0254110612855,??
998,t182420,51,0.0253857640617,??
999,t186923,51,0.0253731343284,??
1000,t104899,50,0.0249376558603,??
1001,t139526,50,0.0248880039821,??
1002,t082381,49,0.0244023904382,??
1003,t114968,49,0.0244023904382,??
1004,t083804,48,0.0238568588469,??
1005,t068589,48,0.0238568588469,??
1006,t069966,47,0.0234648027958,??
1007,t148621,47,0.0234413965087,??
1008,t169573,47,0.0234297108674,??
1009,t088233,47,0.0233947237432,??
1010,t070658,47,0.0233714569866,??
1011,t146578,47,0.0233250620347,??
1012,t199362,46,0.0229083665339,??
1013,t134743,46,0.0228969636635,??
1014,t101358,46,0.0228855721393,??
1015,t073287,46,0.0228741919443,??
1016,t186955,46,0.0228628230616,??
1017,t062868,45,0.0223992035839,??
1018,t046625,45,0.0223546944858,??
1019,t184785,44,0.0218905472637,??
1020,t018204,44,0.0218579234973,??
1021,t050512,43,0.0214250124564,??
1022,t150399,43,0.0213717693837,??
1023,t028219,43,0.0213505461768,??
1024,t119107,42,0.0209580838323,??
1025,t010964,42,0.0209267563528,??
1026,t092643,42,0.0209267563528,??
1027,t090656,41,0.0203980099502,??
1028,t097171,41,0.0203980099502,??
1029,t105792,41,0.0203171456888,??
1030,t071424,40,0.0199501246883,??
1031,t128098,40,0.0199104031857,??
1032,t197514,40,0.0198807157058,??
1033,t037488,39,0.0194319880419,??
1034,t000986,39,0.0194319880419,??
1035,t055704,39,0.0194319880419,??
1036,t117074,39,0.019422310757,??
1037,t186610,39,0.0193836978131,??
1038,t198855,38,0.0189337319382,??
1039,t156047,38,0.0189243027888,??
1040,t085757,38,0.0189148830264,??
1041,t032993,38,0.018858560794,??
1042,t092685,37,0.0184815184815,??
1043,t009680,37,0.0184354758346,??
1044,t192935,37,0.0183805265772,??
1045,t065985,36,0.0179551122195,??
1046,t159348,36,0.0179104477612,??
1047,t185566,36,0.0179015415216,??
1048,t186957,36,0.0179015415216,??
1049,t164294,35,0.0174129353234,??
1050,t100274,35,0.0173869846001,??
1051,t117370,34,0.016957605985,??
1052,t003465,34,0.0169407075237,??
1053,t162701,34,0.0169238427078,??
1054,t080291,34,0.0168902136115,??
1055,t019866,33,0.0164506480558,??
1056,t041461,33,0.01644245142,??
1057,t154606,33,0.0164342629482,??
1058,t049809,33,0.0164015904573,??
1059,t155275,32,0.0159441953164,??
1060,t197325,32,0.0159124813526,??
1061,t010963,32,0.0159124813526,??
1062,t153797,31,0.0154613466334,??
1063,t015990,31,0.0154459392128,??
1064,t184229,31,0.0154459392128,??
1065,t034731,31,0.0154228855721,??
1066,t134742,31,0.0153999006458,??
1067,t118899,30,0.0149551345962,??
1068,t104540,30,0.0149402390438,??
1069,t201295,30,0.0149328023892,??
1070,t135893,29,0.014463840399,??
1071,t080622,29,0.0144566301097,??
1072,t099523,29,0.0144350423096,??
1073,t090655,29,0.0144135188867,??
1074,t070944,29,0.0143992055611,??
1075,t127890,29,0.0143920595533,??
1076,t147664,28,0.0139790314528,??
1077,t007415,28,0.0139650872818,??
1078,t197050,28,0.01393728223,??
1079,t136118,28,0.0139303482587,??
1080,t037427,27,0.0134596211366,??
1081,t130529,27,0.0134529147982,??
1082,t079341,27,0.0134462151394,??
1083,t066128,27,0.0133928571429,??
1084,t125293,26,0.0129675810474,??
1085,t052652,26,0.0129675810474,??
1086,t172385,26,0.0129546586946,??
1087,t146594,26,0.0129546586946,??
1088,t073065,26,0.0129482071713,??
1089,t001690,26,0.0129482071713,??
1090,t133794,26,0.0129417620707,??
1091,t192386,26,0.0129353233831,??
1092,t148320,26,0.0129353233831,??
1093,t137983,26,0.012928891099,??
1094,t041492,25,0.0124688279302,??
1095,t101608,25,0.0124501992032,??
1096,t010960,25,0.012444001991,??
1097,t039947,25,0.0124316260567,??
1098,t185622,25,0.0124192747144,??
1099,t062865,25,0.0124192747144,??
1100,t032381,24,0.0119521912351,??
1101,t106829,24,0.0119343610144,??
1102,t063441,24,0.0119284294235,??
1103,t040105,24,0.0119225037258,??
1104,t108553,23,0.0114656031904,??
1105,t127889,23,0.0114541832669,??
1106,t003466,23,0.0114370959722,??
1107,t097932,22,0.0109670987039,??
1108,t131391,22,0.0109670987039,??
1109,t117372,22,0.01096163428,??
1110,t040101,22,0.01096163428,??
1111,t003464,22,0.0109561752988,??
1112,t046889,22,0.0109507217521,??
1113,t129191,22,0.0109452736318,??
1114,t144291,22,0.0109181141439,??
1115,t146079,21,0.0104895104895,??
1116,t137791,21,0.0104790419162,??
1117,t036439,21,0.0104790419162,??
1118,t137810,21,0.0104685942173,??
1119,t023128,21,0.0104685942173,??
1120,t167415,21,0.0104633781764,??
1121,t028758,21,0.0104633781764,??
1122,t094874,21,0.0104581673307,??
1123,t052055,20,0.00996512207275,??
1124,t059973,20,0.00996015936255,??
1125,t098794,20,0.00996015936255,??
1126,t014554,20,0.00995024875622,??
1127,t050167,20,0.00995024875622,??
1128,t043010,20,0.00994530084535,??
1129,t139462,20,0.00994035785288,??
1130,t128814,20,0.00993541977149,??
1131,t019724,19,0.00948577134299,??
1132,t145289,19,0.00947630922693,??
1133,t051711,19,0.00947630922693,??
1134,t187672,19,0.00947158524427,??
1135,t047948,19,0.00945273631841,??
1136,t080716,19,0.00945273631841,??
1137,t039063,19,0.00944803580308,??
1138,t030403,18,0.00898652021967,??
1139,t123337,18,0.00898652021967,??
1140,t128090,18,0.00897755610973,??
1141,t094055,18,0.00897755610973,??
1142,t110882,18,0.00896860986547,??
1143,t200238,18,0.00896860986547,??
1144,t092647,18,0.0089552238806,??
1145,t071293,18,0.0089552238806,??
1146,t194009,18,0.0089552238806,??
1147,t199363,18,0.00893743793446,??
1148,t196907,18,0.00893300248139,??
1149,t142288,17,0.00848303393214,??
1150,t117301,17,0.00847457627119,??
1151,t030604,17,0.00847035376183,??
1152,t107015,17,0.00847035376183,??
1153,t094925,17,0.00846613545817,??
1154,t112057,17,0.00846192135391,??
1155,t177494,17,0.00846192135391,??
1156,t135775,17,0.00845771144279,??
1157,t080717,17,0.00845350571855,??
1158,t059911,17,0.00844930417495,??
1159,t195060,17,0.00844510680576,??
1160,t098746,16,0.00798004987531,??
1161,t063364,16,0.0079720976582,??
1162,t124308,16,0.0079720976582,??
1163,t192118,16,0.00796812749004,??
1164,t155191,16,0.00796812749004,??
1165,t069738,16,0.00796019900498,??
1166,t116545,16,0.00795624067628,??
1167,t094927,16,0.00795624067628,??
1168,t129568,16,0.00794833581719,??
1169,t116544,16,0.00794044665012,??
1170,t090904,15,0.00748502994012,??
1171,t194012,15,0.0074812967581,??
1172,t056225,15,0.00747384155456,??
1173,t198491,15,0.00746640119462,??
1174,t047905,15,0.00745897563401,??
1175,t057745,15,0.00745526838966,??
1176,t075994,14,0.0069825436409,??
1177,t194931,14,0.00697906281157,??
1178,t133185,14,0.00697558545092,??
1179,t187575,14,0.00697211155378,??
1180,t064721,14,0.00697211155378,??
1181,t079788,14,0.00696864111498,??
1182,t032412,14,0.00696864111498,??
1183,t115187,14,0.00696864111498,??
1184,t137005,14,0.00696864111498,??
1185,t143121,14,0.00696517412935,??
1186,t019741,14,0.00696171059175,??
1187,t137790,14,0.00695825049702,??
1188,t124310,14,0.00694789081886,??
1189,t143096,13,0.00648055832502,??
1190,t183893,13,0.00648055832502,??
1191,t178613,13,0.00647732934728,??
1192,t085359,13,0.00647410358566,??
1193,t002309,13,0.00647410358566,??
1194,t124702,13,0.00646766169154,??
1195,t169668,13,0.00646766169154,??
1196,t094052,13,0.00646444554948,??
1197,t082950,13,0.00646123260437,??
1198,t022378,13,0.00646123260437,??
1199,t041488,13,0.00645802285147,??
1200,t051248,13,0.00645161290323,??
1201,t124505,12,0.0059880239521,??
1202,t111019,12,0.0059880239521,??
1203,t146357,12,0.00598503740648,??
1204,t032878,12,0.00598205383848,??
1205,t014453,12,0.00598205383848,??
1206,t135779,12,0.00598205383848,??
1207,t039069,12,0.00598205383848,??
1208,t101610,12,0.00597907324365,??
1209,t110669,12,0.00597609561753,??
1210,t089739,12,0.00597609561753,??
1211,t033265,12,0.0059731209557,??
1212,t121152,12,0.00597014925373,??
1213,t121703,12,0.00597014925373,??
1214,t148820,12,0.00596421471173,??
1215,t195043,12,0.00595829195631,??
1216,t019019,11,0.00548902195609,??
1217,t055563,11,0.00548628428928,??
1218,t173918,11,0.00548628428928,??
1219,t006167,11,0.00546991546494,??
1220,t149214,11,0.00546719681909,??
1221,t028756,10,0.004995004995,??
1222,t026054,10,0.00499001996008,??
1223,t022474,10,0.00499001996008,??
1224,t136119,10,0.0049850448654,??
1225,t078342,10,0.00498256103637,??
1226,t073070,10,0.00498256103637,??
1227,t169481,10,0.00498007968127,??
1228,t159288,10,0.00498007968127,??
1229,t135251,10,0.00497760079642,??
1230,t200133,10,0.00497760079642,??
1231,t126340,10,0.00497512437811,??
1232,t104896,10,0.00497265042268,??
1233,t099465,10,0.00497265042268,??
1234,t146420,10,0.00497265042268,??
1235,t009323,10,0.00497017892644,??
1236,t017358,10,0.00497017892644,??
1237,t051076,10,0.00496770988574,??
1238,t164705,10,0.00496524329692,??
1239,t090957,10,0.00496524329692,??
1240,t094608,10,0.00496031746032,??
1241,t056589,10,0.00495785820526,??
1242,t143095,9,0.00448877805486,??
1243,t154323,9,0.00447984071677,??
1244,t077654,9,0.0044776119403,??
1245,t109266,8,0.00399201596806,??
1246,t098709,8,0.00399002493766,??
1247,t008920,8,0.00399002493766,??
1248,t050388,8,0.00398803589232,??
1249,t011021,8,0.00398803589232,??
1250,t094988,8,0.0039860488291,??
1251,t138667,8,0.0039860488291,??
1252,t104044,8,0.0039860488291,??
1253,t083832,8,0.00398406374502,??
1254,t072079,8,0.00398406374502,??
1255,t180512,8,0.00398406374502,??
1256,t077464,8,0.00398406374502,??
1257,t164062,8,0.00398406374502,??
1258,t159536,8,0.00398208063713,??
1259,t109612,8,0.00398208063713,??
1260,t081170,8,0.00398009950249,??
1261,t172470,8,0.00398009950249,??
1262,t053252,8,0.00397812033814,??
1263,t198546,8,0.00397812033814,??
1264,t196388,8,0.00397812033814,??
1265,t015935,8,0.00397812033814,??
1266,t088406,8,0.00397614314115,??
1267,t124812,8,0.00397614314115,??
1268,t080480,8,0.00397614314115,??
1269,t130587,8,0.00397219463754,??
1270,t193581,8,0.00396432111001,??
1271,t042064,7,0.00348779272546,??
1272,t011773,7,0.00348779272546,??
1273,t174615,7,0.00348432055749,??
1274,t072930,7,0.00347912524851,??
1275,t050260,7,0.00347739692002,??
1276,t184482,7,0.00347739692002,??
1277,t028825,7,0.00347394540943,??
1278,t014138,6,0.00299251870324,??
1279,t159853,6,0.00299251870324,??
1280,t131026,6,0.00299251870324,??
1281,t022718,6,0.00299102691924,??
1282,t024542,6,0.00299102691924,??
1283,t119607,6,0.00299102691924,??
1284,t042767,6,0.00298953662182,??
1285,t134385,6,0.00298953662182,??
1286,t187673,6,0.00298953662182,??
1287,t014643,6,0.00298953662182,??
1288,t197294,6,0.00298804780876,??
1289,t163573,6,0.00298804780876,??
1290,t002003,6,0.00298804780876,??
1291,t174215,6,0.00298804780876,??
1292,t066635,6,0.00298656047785,??
1293,t064542,6,0.00298656047785,??
1294,t094197,6,0.00298656047785,??
1295,t160099,6,0.00298656047785,??
1296,t048467,6,0.00298656047785,??
1297,t029240,6,0.00298507462687,??
1298,t176778,6,0.00298507462687,??
1299,t124395,6,0.00298359025361,??
1300,t107197,6,0.00298359025361,??
1301,t108949,6,0.00298359025361,??
1302,t178229,6,0.00298359025361,??
1303,t106356,6,0.00298359025361,??
1304,t083442,6,0.00298210735586,??
1305,t185264,6,0.00298210735586,??
1306,t018370,6,0.00298062593145,??
1307,t023815,6,0.0029776674938,??
1308,t105343,5,0.00249003984064,??
1309,t170115,5,0.00249003984064,??
1310,t106357,5,0.00249003984064,??
1311,t043668,5,0.00248880039821,??
1312,t126735,5,0.00248756218905,??
1313,t066875,5,0.00248756218905,??
1314,t146354,5,0.00248632521134,??
1315,t005892,5,0.00248385494287,??
1316,t009960,5,0.00248262164846,??
1317,t087610,5,0.00248138957816,??
1318,t027843,4,0.00199600798403,??
1319,t021083,4,0.00199501246883,??
1320,t138426,4,0.00199401794616,??
1321,t134924,4,0.00199401794616,??
1322,t021673,4,0.00199401794616,??
1323,t055687,4,0.00199401794616,??
1324,t034799,4,0.00199401794616,??
1325,t055669,4,0.00199401794616,??
1326,t004844,4,0.00199401794616,??
1327,t050909,4,0.00199302441455,??
1328,t179685,4,0.00199302441455,??
1329,t156977,4,0.00199302441455,??
1330,t178115,4,0.00199302441455,??
1331,t135003,4,0.00199302441455,??
1332,t041328,4,0.00199302441455,??
1333,t177424,4,0.00199302441455,??
1334,t075775,4,0.00199203187251,??
1335,t175171,4,0.00199203187251,??
1336,t086395,4,0.00199203187251,??
1337,t146006,4,0.00199203187251,??
1338,t088421,4,0.00199104031857,??
1339,t115279,4,0.00199104031857,??
1340,t068590,4,0.00199104031857,??
1341,t135711,4,0.00199104031857,??
1342,t181531,4,0.00199104031857,??
1343,t196794,4,0.00199104031857,??
1344,t055668,4,0.00199104031857,??
1345,t104869,4,0.00199104031857,??
1346,t087179,4,0.00199004975124,??
1347,t066319,4,0.00199004975124,??
1348,t016100,4,0.00199004975124,??
1349,t013557,4,0.00199004975124,??
1350,t107904,4,0.00199004975124,??
1351,t156849,4,0.00199004975124,??
1352,t095082,4,0.00198906016907,??
1353,t053933,4,0.00198906016907,??
1354,t160764,4,0.00198906016907,??
1355,t139251,4,0.00198906016907,??
1356,t059908,4,0.00198906016907,??
1357,t068506,4,0.00198807157058,??
1358,t116722,4,0.00198807157058,??
1359,t057551,4,0.00198807157058,??
1360,t025058,4,0.00198807157058,??
1361,t093885,4,0.00198807157058,??
1362,t119590,4,0.0019870839543,??
1363,t127060,4,0.0019870839543,??
1364,t131679,4,0.0019870839543,??
1365,t050622,4,0.0019870839543,??
1366,t025907,4,0.00198609731877,??
1367,t051247,4,0.00198511166253,??
1368,t157852,3,0.00149476831091,??
1369,t176991,2,0.000999000999001,??
1370,t160347,2,0.000999000999001,??
1371,t149329,2,0.00099850224663,??
1372,t057309,2,0.000998003992016,??
1373,t044508,2,0.000998003992016,??
1374,t138904,2,0.000997506234414,??
1375,t168749,2,0.000997506234414,??
1376,t086952,2,0.000997506234414,??
1377,t159349,2,0.000997506234414,??
1378,t148993,2,0.000997008973081,??
1379,t162749,2,0.000997008973081,??
1380,t092809,2,0.000997008973081,??
1381,t063909,2,0.000997008973081,??
1382,t152854,2,0.000997008973081,??
1383,t120944,2,0.000997008973081,??
1384,t135782,2,0.000997008973081,??
1385,t047822,2,0.000997008973081,??
1386,t009961,2,0.000996512207275,??
1387,t086925,2,0.000996512207275,??
1388,t135623,2,0.000996512207275,??
1389,t011405,2,0.000996512207275,??
1390,t108951,2,0.000996512207275,??
1391,t015344,2,0.000996512207275,??
1392,t127926,2,0.000996512207275,??
1393,t032809,2,0.000996512207275,??
1394,t163462,2,0.000996512207275,??
1395,t145989,2,0.000996512207275,??
1396,t003174,2,0.000996512207275,??
1397,t055073,2,0.000996512207275,??
1398,t100233,2,0.000996512207275,??
1399,t050568,2,0.000996512207275,??
1400,t094673,2,0.000996512207275,??
1401,t019760,2,0.000996512207275,??
1402,t011988,2,0.000996015936255,??
1403,t037829,2,0.000996015936255,??
1404,t132148,2,0.000996015936255,??
1405,t047114,2,0.000996015936255,??
1406,t163024,2,0.000996015936255,??
1407,t161235,2,0.000996015936255,??
1408,t003278,2,0.000996015936255,??
1409,t042765,2,0.000996015936255,??
1410,t033629,2,0.000996015936255,??
1411,t179919,2,0.000996015936255,??
1412,t071492,2,0.000996015936255,??
1413,t083748,2,0.000996015936255,??
1414,t049901,2,0.000996015936255,??
1415,t101812,2,0.000996015936255,??
1416,t115216,2,0.000996015936255,??
1417,t118807,2,0.000996015936255,??
1418,t028401,2,0.000996015936255,??
1419,t092788,2,0.000996015936255,??
1420,t073778,2,0.000996015936255,??
1421,t097418,2,0.000996015936255,??
1422,t134148,2,0.000996015936255,??
1423,t184025,2,0.000996015936255,??
1424,t114681,2,0.000996015936255,??
1425,t129721,2,0.000996015936255,??
1426,t069591,2,0.000995520159283,??
1427,t084096,2,0.000995520159283,??
1428,t198528,2,0.000995520159283,??
1429,t015709,2,0.000995520159283,??
1430,t017604,2,0.000995520159283,??
1431,t019932,2,0.000995520159283,??
1432,t071199,2,0.000995520159283,??
1433,t058041,2,0.000995520159283,??
1434,t003480,2,0.000995520159283,??
1435,t162279,2,0.000995520159283,??
1436,t200111,2,0.000995520159283,??
1437,t178207,2,0.000995520159283,??
1438,t110052,2,0.000995520159283,??
1439,t115967,2,0.000995520159283,??
1440,t007703,2,0.000995520159283,??
1441,t192115,2,0.000995024875622,??
1442,t015989,2,0.000995024875622,??
1443,t086065,2,0.000995024875622,??
1444,t001938,2,0.000995024875622,??
1445,t114701,2,0.000995024875622,??
1446,t058723,2,0.000995024875622,??
1447,t137924,2,0.000995024875622,??
1448,t084158,2,0.000995024875622,??
1449,t053603,2,0.000995024875622,??
1450,t152813,2,0.000995024875622,??
1451,t149327,2,0.000995024875622,??
1452,t043011,2,0.000995024875622,??
1453,t172707,2,0.000994530084535,??
1454,t021936,2,0.000994530084535,??
1455,t037054,2,0.000994530084535,??
1456,t158361,2,0.000994530084535,??
1457,t185624,2,0.000994530084535,??
1458,t193669,2,0.000994530084535,??
1459,t116597,2,0.000994530084535,??
1460,t192839,2,0.000994035785288,??
1461,t045120,2,0.000994035785288,??
1462,t161573,2,0.000994035785288,??
1463,t177493,2,0.000994035785288,??
1464,t081841,2,0.000994035785288,??
1465,t012251,2,0.000994035785288,??
1466,t143122,2,0.000994035785288,??
1467,t168415,2,0.000994035785288,??
1468,t022868,2,0.000994035785288,??
1469,t169258,2,0.000994035785288,??
1470,t197523,2,0.000994035785288,??
1471,t050218,2,0.000994035785288,??
1472,t197899,2,0.000994035785288,??
1473,t145266,2,0.000993541977149,??
1474,t171493,2,0.000993541977149,??
1475,t108685,2,0.000993541977149,??
1476,t055011,2,0.000993541977149,??
1477,t003473,2,0.000993541977149,??
1478,t033811,2,0.000993541977149,??
1479,t121102,2,0.000993541977149,??
1480,t104041,2,0.000993541977149,??
1481,t139977,2,0.000993541977149,??
1482,t083446,2,0.000993048659384,??
1483,t076972,2,0.000993048659384,??
1484,t199367,2,0.000993048659384,??
1485,t043018,2,0.000993048659384,??
1486,t188602,2,0.000993048659384,??
1487,t131774,2,0.000992555831266,??
1488,t122199,2,0.000992555831266,??
1489,t013698,2,0.000992063492063,??
1490,t063682,2,0.000992063492063,??
1491,t163207,2,0.000992063492063,??
1492,t179069,2,0.000991080277502,??
