T023303,p1@ZNF268
T023304,p3@ZNF268
T023307,p1@C12orf36
T023308,p2@C12orf36
T023309,p5@C12orf36
T023335,p4@GRIN2B
T023336,p1@GRIN2B
T023337,p3@GRIN2B
T023338,p5@GRIN2B
T023339,p2@GRIN2B
T023358,p31@ATF7IP
T023359,p3@ATF7IP
T023360,p1@ATF7IP
T023361,p32@ATF7IP
T023364,p4@ATF7IP
T023365,p2@ATF7IP
T023366,p8@ATF7IP
T023369,p30@ATF7IP
T023370,p33@ATF7IP
T023376,p4@PLBD1
T023377,p1@PLBD1
T023378,p2@PLBD1
T023379,p3@PLBD1
T023380,p8@PLBD1
T023381,p10@PLBD1
T023385,p8@GUCY2C
T023386,p4@GUCY2C
T023387,p7@GUCY2C
T023388,p2@GUCY2C
T023389,p1@GUCY2C
T023390,p5@GUCY2C
T023391,p3@GUCY2C
T023393,p12@HIST4H4
T023394,"p7@HIST1H4A
T023396,p1@H2AFJ
T023397,p2@H2AFJ
T023398,p3@H2AFJ
T023399,p2@WBP11
T023400,p3@WBP11
T023403,p4@C12orf60
T023404,p6@C12orf60
T023405,p4@WBP11
T023406,p1@WBP11
T023407,p1@C12orf60
T023408,p2@C12orf60
T023410,p1@C12orf69
T023412,p1@ART4
T023413,p2@ART4
T023414,p3@ART4
T023425,p1@MGP
T023430,p5@ERP27
T023431,p7@ERP27
T023432,p9@ERP27
T023433,p10@ERP27
T023434,p3@ERP27
T023435,p8@ERP27
T023436,p6@ERP27
T023437,p4@ERP27
T023438,p1@ERP27
T023448,p2@ERP27
T023460,p2@ARHGDIB
T023461,p12@ARHGDIB
T023464,p6@ARHGDIB
T023465,p11@ARHGDIB
T023466,p3@ARHGDIB
T023469,p5@ARHGDIB
T023470,p1@ARHGDIB
T023471,p10@ARHGDIB
T023472,p7@ARHGDIB
T023473,p4@ARHGDIB
T023474,p8@ARHGDIB
T023475,p9@ARHGDIB
T023476,p14@ARHGDIB
T023479,p1@PDE6H
T023491,p1@RERG-IT1
T023494,p3@RERG
T023495,p5@RERG
T023496,p4@RERG
T023497,p2@RERG
T023498,p1@RERG
T023502,p9@PTPRO
T023503,p4@PTPRO
T023504,p13@PTPRO
T023505,p7@PTPRO
T023506,p15@PTPRO
T023507,p1@PTPRO
T023508,p5@PTPRO
T023510,p3@PTPRO
T023511,p2@PTPRO
T023512,p6@PTPRO
T023516,p18@EPS8
T023517,p27@EPS8
T023518,p29@EPS8
T023519,p24@EPS8
T023520,p37@EPS8
T023521,p21@EPS8
T023523,p9@EPS8
T023524,p6@EPS8
T023531,p13@EPS8
T023532,p2@EPS8
T023533,p1@EPS8
T023534,p3@EPS8
T023540,p4@EPS8
T023541,p7@EPS8
T023542,p8@EPS8
T023543,p2@STRAP
T023544,p5@EPS8
T023545,p1@STRAP
T023546,p3@STRAP
T023549,p3@DERA
T023550,p2@DERA
T023551,p1@DERA
T023557,p6@DERA
T023558,p5@DERA
T023559,p8@DERA
T023561,p4@DERA
T023562,p9@DERA
T023563,p7@DERA
T023567,p1@WNT5B
T023572,p8@MGST1
T023573,p15@MGST1
T023574,p5@MGST1
T023575,p4@MGST1
T023576,p3@MGST1
T023577,p1@MGST1
T023578,p2@MGST1
T023582,p11@MGST1
T023583,p7@MGST1
T023584,p9@MGST1
T023585,p16@MGST1
T023586,p12@MGST1
T023587,p6@MGST1
T023601,p26@LMO3
T023602,p4@LMO3
T023603,p12@LMO3
T023604,p10@LMO3
T023605,p37@LMO3
T023606,p27@LMO3
T023607,p16@LMO3
T023608,p17@LMO3
T023609,p38@LMO3
T023610,p7@LMO3
T023611,p18@LMO3
T023612,p39@LMO3
T023613,p11@LMO3
T023614,p1@LMO3
T023615,p3@LMO3
T023616,p5@LMO3
T023617,p8@LMO3
T023618,p40@LMO3
T023619,p21@LMO3
T023620,p19@LMO3
T023621,p6@LMO3
T023622,p20@LMO3
T023623,p13@LMO3
T023624,p23@LMO3
T023625,p2@LMO3
T023626,p25@LMO3
T023627,p22@LMO3
T023628,p9@LMO3
T023629,p14@LMO3
T023630,p15@LMO3
T023647,p10@FBXL14
T023649,p9@FBXL14
T023650,p4@FBXL14
T023651,p1@FBXL14
T023652,p3@FBXL14
T023668,p7@WNT5B
T023670,p3@WNT5B
T023672,p19@WNT5B
T023673,p17@WNT5B
T023674,p2@WNT5B
T023675,p12@WNT5B
T023676,p5@WNT5B
T023677,p20@WNT5B
T023678,p9@WNT5B
T023682,p2@IQSEC3
T023688,p1@ADIPOR2
T023692,p4@RERGL
T023693,p3@RERGL
T023694,p2@RERGL
T023695,p1@RERGL
T023704,p3@PIK3C2G
T023705,p2@PIK3C2G
T023706,p1@PIK3C2G
T023712,p1@PLCZ1
T023713,p3@CAPZA3
T023714,p1@CAPZA3
T023715,p2@CAPZA3
T023716,p4@ADIPOR2
T023717,p5@ADIPOR2
T023719,p2@ADIPOR2
T023720,p9@CACNA2D4
T023725,p1@CACNA2D4
T023726,p11@CACNA2D4
T023727,p3@CACNA2D4
T023735,p4@PLEKHA5
T023736,p6@PLEKHA5
T023737,p3@PLEKHA5
T023738,p1@PLEKHA5
T023739,p5@PLEKHA5
T023742,p3@LRTM2
T023743,p4@LRTM2
T023744,p2@LRTM2
T023745,p1@LRTM2
T023746,p5@LRTM2
T023747,p8@LRTM2
T023750,p8@PLEKHA5
T023751,p7@PLEKHA5
T023752,p12@PLEKHA5
T023753,p11@PLEKHA5
T023754,p2@PLEKHA5
T023756,p9@PLEKHA5
T023762,p14@AEBP2
T023763,p10@AEBP2
T023764,p6@AEBP2
T023766,p2@AEBP2
T023767,p3@AEBP2
T023768,p5@AEBP2
T023769,p1@AEBP2
T023770,p8@AEBP2
T023772,p9@AEBP2
T023778,p4@AEBP2
T023800,p10@CACNA2D4
T023801,p2@CACNA2D4
T023802,p5@CACNA2D4
T023812,p12@PDE3A
T023813,p9@PDE3A
T023814,p3@PDE3A
T023815,p1@PDE3A
T023816,p5@PDE3A
T023817,p2@PDE3A
T023818,p4@PDE3A
T023819,p6@PDE3A
T023820,p8@PDE3A
T023821,p7@PDE3A
T023832,p10@PDE3A
T023833,p12@CACNA1C
T023834,p20@CACNA1C
T023835,p21@CACNA1C
T023836,p2@CACNA1C
T023837,p13@CACNA1C
T023838,p6@CACNA1C
T023844,p7@SLCO1C1
T023845,p6@SLCO1C1
T023846,p3@SLCO1C1
T023847,p10@SLCO1C1
T023848,p5@SLCO1C1
T023849,p2@SLCO1C1
T023850,p8@SLCO1C1
T023851,p1@SLCO1C1
T023852,p4@SLCO1C1
T023856,p1@SLCO1B3
T023857,p2@SLCO1B3
T023862,p1@DCP1B
T023864,p2@SLCO1B1
T023865,p1@SLCO1B1
T023869,p2@SLCO1A2
T023870,p1@SLCO1A2
T023871,p3@SLCO1A2
T023872,p6@SLCO1A2
T023873,p4@SLCO1A2
T023874,p1@IAPP
T023875,p9@SLCO1A2
T023876,p5@SLCO1A2
T023879,p1@PYROXD1
T023880,p2@PYROXD1
T023882,p1@CACNA1C
T023883,p5@CACNA1C
T023884,p3@CACNA1C
T023885,p4@CACNA1C
T023887,p7@CACNA1C
T023889,p2@RECQL
T023890,p3@RECQL
T023891,p1@RECQL
T023892,p1@GOLT1B
T023893,p3@GOLT1B
T023894,p2@GOLT1B
T023895,p4@GOLT1B
T023896,p4@C12orf39
T023897,p1@C12orf39
T023898,p16@C12orf39
T023899,p5@C12orf39
T023900,p22@C12orf39
T023901,p14@C12orf39
T023902,p9@C12orf39
T023903,p20@C12orf39
T023904,p8@C12orf39
T023905,p10@C12orf39
T023906,p3@C12orf39
T023907,p2@C12orf39
T023908,p7@C12orf39
T023909,p15@C12orf39
T023910,p11@C12orf39
T023911,p12@C12orf39
T023912,p6@C12orf39
T023913,p2@GYS2
T023914,p1@GYS2
T023915,p3@GYS2
T023917,p5@LDHB
T023918,p8@LDHB
T023919,p7@LDHB
T023920,p6@LDHB
T023923,p2@LDHB
T023924,p1@LDHB
T023927,p9@LDHB
T023928,p10@LDHB
T023929,p9@KCNJ8
T023930,p1@KCNJ8
T023931,p4@KCNJ8
T023932,p3@KCNJ8
T023933,p2@KCNJ8
T023934,p12@KCNJ8
T023937,p5@KCNJ8
T023946,p2@ABCC9
T023947,p5@ABCC9
T023948,p3@ABCC9
T023949,p4@ABCC9
T023950,p1@ABCC9
T023951,p6@ABCC9
T023954,p1@CMAS
T023955,p2@CMAS
T023956,p3@CMAS
T023964,p4@ST8SIA1
T023965,p3@ST8SIA1
T023966,p1@ST8SIA1
T023967,p2@ST8SIA1
T023968,p5@ST8SIA1
T023973,p9@KIAA0528
T023974,p1@KIAA0528
T023976,p2@KIAA0528
T023977,p1@ETNK1
T023978,p2@ETNK1
T023979,p5@ETNK1
T023980,p4@ETNK1
T023981,p6@ETNK1
T023984,p3@ETNK1
T023991,p1@CACNA1C-AS4
T023994,p8@SOX5
T023995,p11@SOX5
T024013,p10@SOX5
T024014,p9@SOX5
T024015,p2@SOX5
T024016,p15@SOX5
T024017,p3@SOX5
T024018,p5@SOX5
T024041,p4@SOX5
T024042,p1@SOX5
T024047,p1@LINC00477
T024051,p4@IQSEC3
T024052,p6@IQSEC3
T024058,p1@IQSEC3
T024092,p7@BCAT1
T024093,p28@BCAT1
T024094,p18@BCAT1
T024099,p10@BCAT1
T024110,p34@BCAT1
T024111,p30@BCAT1
T024112,p14@BCAT1
T024113,p11@BCAT1
T024114,p16@BCAT1
T024115,p9@BCAT1
T024116,p6@BCAT1
T024117,p5@BCAT1
T024118,p58@BCAT1
T024120,p2@BCAT1
T024121,p13@BCAT1
T024122,p20@BCAT1
T024123,p57@BCAT1
T024124,p12@BCAT1
T024130,p1@DAD1P1
T024131,p22@BCAT1
T024132,p1@BCAT1
T024133,p4@BCAT1
T024134,p8@BCAT1
T024135,p3@BCAT1
T024140,p1@C12orf77
T024141,p2@C12orf77
T024144,p14@LRMP
T024147,p16@LRMP
T024148,p17@LRMP
T024149,p26@LRMP
T024150,p9@LRMP
T024151,p18@LRMP
T024152,p3@LRMP
T024153,p11@LRMP
T024154,p8@LRMP
T024155,p7@LRMP
T024156,p1@LRMP
T024157,p5@LRMP
T024158,p2@LRMP
T024159,p4@LRMP
T024160,p6@LRMP
T024167,p10@LRMP
T024177,p1@CASC1
T024178,p3@LYRM5
T024179,p2@LYRM5
T024180,p1@LYRM5
T024184,p1@KRAS
T024185,p2@KRAS
T024202,p6@IFLTD1
T024203,p12@IFLTD1
T024204,p11@IFLTD1
T024205,p1@IFLTD1
T024206,p2@IFLTD1
T024207,p3@IFLTD1
T024214,p3@RASSF8
T024215,p1@RASSF8
T024216,p5@RASSF8
T024217,p4@RASSF8
T024218,p7@RASSF8
T024219,p6@RASSF8
T024220,p2@RASSF8
T024223,p27@RASSF8
T024224,p8@RASSF8
T024225,p23@RASSF8
T024228,p25@RASSF8
T024231,p5@SSPN
T024232,p15@SSPN
T024236,p8@BHLHE41
T024237,p9@BHLHE41
T024240,p5@BHLHE41
T024241,p2@BHLHE41
T024242,p3@BHLHE41
T024243,p1@BHLHE41
T024244,p6@BHLHE41
T024245,p4@BHLHE41
T024246,p7@BHLHE41
T024253,p2@SSPN
T024254,p1@SSPN
T024255,p4@SSPN
T024256,p3@SSPN
T024272,p8@ITPR2
T024273,p9@ITPR2
T024275,p12@ITPR2
T024276,p6@ITPR2
T024277,p19@ITPR2
T024278,p17@ITPR2
T024280,p5@ITPR2
T024281,p3@ITPR2
T024282,p1@ITPR2
T024283,p7@ITPR2
T024284,p2@ITPR2
T024285,p4@ITPR2
T024286,p3@ASUN
T024287,p1@ASUN
T024288,p2@ASUN
T024289,p3@FGFR1OP2
T024290,p1@FGFR1OP2
T024291,p2@FGFR1OP2
T024292,p5@FGFR1OP2
T024293,p4@FGFR1OP2
T024294,p10@FGFR1OP2
T024297,p2@TM7SF3
T024298,p1@TM7SF3
T024299,p18@CACNA1C
T024300,p1@MED21
T024307,p2@STK38L
T024308,p1@STK38L
T024309,p8@STK38L
T024312,p5@ARNTL2
T024313,p3@ARNTL2
T024314,p1@ARNTL2
T024315,p2@ARNTL2
T024316,p4@ARNTL2
T024318,p16@CACNA1C
T024324,p1@PPFIBP1
T024328,p1@REP15
T024330,p1@MRPS35
T024333,p20@KLHDC5
T024334,p15@KLHDC5
T024335,p17@KLHDC5
T024336,p13@KLHDC5
T024337,p3@KLHDC5
T024338,p1@KLHDC5
T024344,p2@CACNA1C-AS1
T024345,p1@CACNA1C-AS1
T024359,p2@PTHLH
T024360,p4@PTHLH
T024361,p5@PTHLH
T024362,p7@PTHLH
T024363,p3@PTHLH
T024364,p8@PTHLH
T024365,p9@PTHLH
T024366,p6@PTHLH
T024367,p1@PTHLH
T024368,p17@PTHLH
T024369,p16@PTHLH
T024385,p20@CCDC91
T024387,p3@CCDC91
T024388,p1@CCDC91
T024389,p2@CCDC91
T024393,p4@CCDC91
T024398,p12@CCDC91
T024403,p5@CCDC91
T024404,p21@CCDC91
T024405,p22@CCDC91
T024410,p6@CCDC91
T024418,p3@CBX3P4
T024419,p2@CBX3P4
T024420,p1@CBX3P4
T024422,p2@FKBP4
T024423,p1@FKBP4
T024424,p3@FKBP4
T024425,p6@FKBP4
T024426,p4@FKBP4
T024427,p10@FKBP4
T024434,p1@ITFG2
T024438,p11@FAR2
T024439,p3@FAR2
T024440,p4@FAR2
T024441,p1@FAR2
T024442,p2@FAR2
T024443,p5@FAR2
T024452,p6@FAR2
T024453,p12@FAR2
T024454,p13@FAR2
T024455,p10@FAR2
T024456,p14@FAR2
T024463,p4@NRIP2
T024464,p3@NRIP2
T024465,p1@NRIP2
T024466,p2@NRIP2
T024468,p1@ERGIC2
T024469,p2@ERGIC2
T024473,p2@TMTC1
T024477,p3@FOXM1
T024482,p2@C12orf32
T024483,p2@FOXM1
T024484,p1@FOXM1
T024485,"p1@C12orf32
T024487,p1@TMTC1
T024488,p2@TULP3
T024489,p3@TULP3
T024495,p9@TEAD4
T024496,p3@TEAD4
T024497,p4@TEAD4
T024498,p1@TEAD4
T024499,p5@TEAD4
T024500,p7@TEAD4
T024501,p14@TEAD4
T024502,p13@TEAD4
T024503,p6@TEAD4
T024504,p11@TEAD4
T024505,p2@TEAD4
T024509,p2@IPO8
T024510,p1@IPO8
T024511,p4@IPO8
T024516,p7@CAPRIN2
T024518,p2@CAPRIN2
T024519,p3@CAPRIN2
T024520,p5@CAPRIN2
T024521,p1@CAPRIN2
T024539,p4@TSPAN11
T024540,p2@TSPAN11
T024541,p3@TSPAN11
T024542,p1@TSPAN11
T024549,p1@DDX11
T024550,p2@DDX11
T024551,p5@DDX11
T024554,p23@SLC6A12
T024562,p8@FAM60A
T024563,p4@FAM60A
T024565,p9@FAM60A
T024566,p6@FAM60A
T024567,p5@FAM60A
T024568,p2@FAM60A
T024569,p1@FAM60A
T024570,p3@FAM60A
T024571,p10@FAM60A
T024580,p21@DENND5B
T024581,p20@DENND5B
T024582,p13@DENND5B
T024585,p1@DENND5B-AS1
T024586,p22@DENND5B
T024587,p10@DENND5B
T024588,p1@DENND5B
T024589,p7@DENND5B
T024590,p4@DENND5B
T024591,p6@DENND5B
T024592,p2@DENND5B
T024593,p5@DENND5B
T024594,p3@DENND5B
T024599,p1@METTL20
T024600,p2@METTL20
T024602,p1@TSPAN9
T024603,p2@TSPAN9
T024609,p1@AMN1
T024610,p5@AMN1
T024611,p2@AMN1
T024612,p3@AMN1
T024613,p4@AMN1
T024634,p5@H3F3C
T024635,p4@H3F3C
T024636,p3@H3F3C
T024637,p1@H3F3C
T024641,p22@SLC6A12
T024647,p3@C12orf35
T024648,p6@C12orf35
T024651,p5@C12orf35
T024652,p2@C12orf35
T024653,p1@C12orf35
T024654,p8@C12orf35
T024655,p4@C12orf35
T024656,p11@C12orf35
T024657,p47@C12orf35
T024659,p12@C12orf35
T024660,p10@C12orf35
T024662,p9@C12orf35
T024664,p17@SLC6A12
T024666,p5@BICD1
T024667,p7@BICD1
T024668,p8@BICD1
T024669,p1@BICD1
T024670,p2@BICD1
T024671,p4@BICD1
T024672,p3@BICD1
T024673,p10@BICD1
T024674,p11@BICD1
T024675,p6@BICD1
T024676,p8@SLC6A12
T024677,p5@SLC6A12
T024679,p3@SLC6A12
T024680,p4@SLC6A12
T024682,p2@SLC6A12
T024683,p13@SLC6A12
T024684,p1@SLC6A12
T024690,p9@BICD1
T024692,p9@FGD4
T024693,p10@FGD4
T024694,p2@FGD4
T024695,p18@FGD4
T024696,p4@FGD4
T024697,p13@FGD4
T024702,p1@FGD4
T024703,p8@FGD4
T024704,p15@FGD4
T024705,p6@FGD4
T024706,p7@FGD4
T024707,p14@FGD4
T024708,p3@FGD4
T024709,p5@FGD4
T024714,p2@DNM1L
T024715,p3@DNM1L
T024716,p1@DNM1L
T024720,p2@YARS2
T024721,p1@YARS2
T024722,p3@PKP2
T024723,p13@PKP2
T024724,p6@PKP2
T024725,p11@PKP2
T024726,p16@PKP2
T024727,p9@PKP2
T024728,p1@PKP2
T024732,p6@TSPAN9
T024736,p4@TSPAN9
T024740,p6@SYT10
T024741,p1@SYT10
T024742,p7@SYT10
T024747,p3@TSPAN9
T024751,p1@ALG10
T024756,p2@SLC6A13
T024764,p6@PRMT8
T024765,p1@PRMT8
T024766,p7@PRMT8
T024767,p2@PRMT8
T024771,p1@SLC6A13
T024777,p9@EFCAB4B
T024789,p1@EFCAB4B
T024790,p2@EFCAB4B
T024791,p5@EFCAB4B
T024792,p6@EFCAB4B
T024793,p1@ALG10B
T024799,p8@PARP11
T024800,p7@PARP11
T024802,p1@CPNE8
T024803,p2@CPNE8
T024804,p3@CPNE8
T024805,p5@CPNE8
T024806,p11@CPNE8
T024807,p6@CPNE8
T024808,p4@CPNE8
T024814,p13@KIF21A
T024815,p4@KIF21A
T024819,p6@KIF21A
T024820,p7@KIF21A
T024825,p1@PARP11
T024826,p2@PARP11
T024829,p1@KIF21A
T024830,p2@KIF21A
T024831,p3@KIF21A
T024832,p5@KIF21A
T024833,p8@KIF21A
T024837,p3@ABCD2
T024838,p1@ABCD2
T024839,p2@ABCD2
T024841,p1@C12orf40
T024842,p2@C12orf40
T024850,p1@RPL30P13
T024851,p2@SLC2A13
T024852,p1@SLC2A13
T024862,p5@LRRK2
T024863,p4@LRRK2
T024864,p7@LRRK2
T024868,p1@LRRK2
T024869,p2@LRRK2
T024870,p3@LRRK2
T024871,p6@LRRK2
T024872,p9@LRRK2
T024873,p8@LRRK2
T024879,p14@LRRK2
T024880,p1@MUC19
T024885,p2@MUC19
T024886,p3@MUC19
T024895,p1@CNTN1
T024896,p8@CNTN1
T024897,p3@CNTN1
T024899,p6@CNTN1
T024900,p14@CNTN1
T024907,p7@CNTN1
T024908,p15@CNTN1
T024909,p10@CNTN1
T024910,p5@CNTN1
T024911,p11@CNTN1
T024912,p9@CNTN1
T024913,p12@CNTN1
T024914,p13@CNTN1
T024915,p16@CNTN1
T024916,p2@CNTN1
T024917,p4@CNTN1
T024943,p3@PDZRN4
T024944,p5@PDZRN4
T024946,p4@PDZRN4
T024947,p17@PDZRN4
T024953,p2@GXYLT1
T024954,p3@GXYLT1
T024955,p1@GXYLT1
T024958,p5@YAF2
T024959,p4@YAF2
T024960,p1@YAF2
T024961,p6@YAF2
T024962,p2@YAF2
T024963,p3@PPHLN1
T024966,p2@ZCRB1
T024967,p1@ZCRB1
T024968,p1@PPHLN1
T024969,p2@PPHLN1
T024970,p9@PPHLN1
T024973,p6@PPHLN1
T024976,p9@PRICKLE1
T024977,p5@PRICKLE1
T024978,p4@PRICKLE1
T024979,p8@PRICKLE1
T024980,p6@PRICKLE1
T024981,p7@PRICKLE1
T024982,p1@PRICKLE1
T024983,p2@PRICKLE1
T024984,p3@PRICKLE1
T024990,p3@KDM5A
T025010,p4@CCND2
T025011,p1@CCND2
T025013,p2@CCND2
T025015,p3@CCND2
T025020,p19@CCND2
T025022,p9@CCND2
T025023,p18@CCND2
T025026,p1@ADAMTS20
T025027,p7@CCND2
T025028,p5@CCND2
T025029,p17@CCND2
T025045,p10@CCND2
T025049,p2@IRAK4
T025050,p2@PUS7L
T025051,p1@PUS7L
T025052,p1@IRAK4
T025053,p4@TWF1
T025054,p1@TWF1
T025055,p2@TWF1
T025056,p3@TWF1
T025057,p2@TMEM117
T025058,p1@TMEM117
T025059,p14@TMEM117
T025061,p1@C12orf5
T025063,p3@C12orf5
T025064,p4@C12orf5
T025066,p12@TMEM117
T025067,p13@TMEM117
T025070,p1@FGF23
T025088,p13@NELL2
T025089,p10@NELL2
T025090,p8@NELL2
T025091,p15@NELL2
T025092,p20@NELL2
T025093,p12@NELL2
T025094,p21@NELL2
T025095,p5@NELL2
T025096,p6@NELL2
T025097,p2@NELL2
T025098,p4@NELL2
T025099,p1@NELL2
T025100,p3@NELL2
T025101,p9@NELL2
T025102,p11@NELL2
T025103,p19@NELL2
T025104,p16@NELL2
T025105,p7@NELL2
T025107,p2@DBX2
T025108,p1@DBX2
T025111,p1@FGF6
T025113,p7@ANO6
T025114,p10@ANO6
T025115,p20@ANO6
T025116,p19@ANO6
T025117,p11@ANO6
T025118,p3@ANO6
T025119,p1@PLEKHA8P1
T025120,p6@ANO6
T025121,p5@ANO6
T025122,p1@ANO6
T025123,p2@ANO6
T025124,p4@ANO6
T025129,p13@ANO6
T025136,p21@ANO6
T025151,p2@ARID2
T025152,p3@ARID2
T025153,p1@ARID2
T025154,p4@ARID2
T025155,p7@ARID2
T025161,p13@ARID2
T025166,p6@SCAF11
T025167,p4@SCAF11
T025168,p2@SCAF11
T025169,p1@SCAF11
T025170,p5@SCAF11
T025171,p7@SCAF11
T025173,p3@SCAF11
T025174,p1@C12orf4
T025175,p1@RAD51AP1
T025177,p20@SLC38A1
T025178,p65@SLC38A1
T025179,p67@SLC38A1
T025180,p69@SLC38A1
T025181,p45@SLC38A1
T025182,p15@SLC38A1
T025195,p11@SLC38A1
T025196,p16@SLC38A1
T025197,p38@SLC38A1
T025199,p13@SLC38A1
T025200,p12@SLC38A1
T025202,p17@SLC38A1
T025203,p3@SLC38A1
T025204,p5@SLC38A1
T025205,p6@SLC38A1
T025206,p2@SLC38A1
T025207,p8@SLC38A1
T025208,p14@SLC38A1
T025209,p21@SLC38A1
T025210,p7@SLC38A1
T025211,p1@SLC38A1
T025212,p4@SLC38A1
T025213,p9@SLC38A1
T025214,p10@SLC38A1
T025215,p19@SLC38A1
T025217,p3@DYRK4
T025220,p18@SLC38A2
T025221,p7@SLC38A2
T025225,p81@SLC38A2
T025227,p13@SLC38A2
T025232,p6@SLC38A2
T025233,p4@SLC38A2
T025234,p3@SLC38A2
T025235,p9@SLC38A2
T025237,p2@SLC38A2
T025238,p1@SLC38A2
T025239,p5@SLC38A2
T025240,p8@DYRK4
T025241,p9@DYRK4
T025274,p7@DYRK4
